2023-05-19 23:39:40 INFO     Starting training with lr=0.01, n_epoch=100
2023-05-19 23:41:32 INFO     Epoch: 1 	Training Loss: 13.443086 	Test Loss: 1.963649 	Epoch Time: 111.83s 	Total Time: 111.83s
2023-05-20 02:12:22 INFO     Epoch: 712 	Training Loss: 0.287483 	Test Loss: 0.400263 	Epoch Time: 0.73s 	Total Time: 531.03s
2023-05-20 02:12:22 INFO     Epoch: 713 	Training Loss: 0.283654 	Test Loss: 0.406847 	Epoch Time: 0.73s 	Total Time: 531.76s
2023-05-20 02:12:23 INFO     Epoch: 714 	Training Loss: 0.283837 	Test Loss: 0.394176 	Epoch Time: 0.74s 	Total Time: 532.50s
2023-05-20 02:12:24 INFO     Epoch: 715 	Training Loss: 0.292673 	Test Loss: 0.408566 	Epoch Time: 0.73s 	Total Time: 533.23s
2023-05-20 02:12:25 INFO     Epoch: 716 	Training Loss: 0.283531 	Test Loss: 0.396619 	Epoch Time: 0.73s 	Total Time: 533.96s
2023-05-20 02:12:25 INFO     Epoch: 717 	Training Loss: 0.288807 	Test Loss: 0.414360 	Epoch Time: 0.73s 	Total Time: 534.68s
2023-05-20 02:12:26 INFO     Epoch: 718 	Training Loss: 0.279875 	Test Loss: 0.379625 	Epoch Time: 0.75s 	Total Time: 535.43s
2023-05-20 02:12:27 INFO     Epoch: 719 	Training Loss: 0.287850 	Test Loss: 0.377543 	Epoch Time: 0.73s 	Total Time: 536.16s
2023-05-20 02:12:28 INFO     Epoch: 720 	Training Loss: 0.285060 	Test Loss: 0.400330 	Epoch Time: 0.74s 	Total Time: 536.90s
2023-05-20 02:12:28 INFO     Epoch: 721 	Training Loss: 0.295606 	Test Loss: 0.393237 	Epoch Time: 0.73s 	Total Time: 537.63s
2023-05-20 02:12:29 INFO     Epoch: 722 	Training Loss: 0.286962 	Test Loss: 0.421512 	Epoch Time: 0.73s 	Total Time: 538.36s
2023-05-20 02:12:30 INFO     Epoch: 723 	Training Loss: 0.307488 	Test Loss: 0.394680 	Epoch Time: 0.73s 	Total Time: 539.09s
2023-05-20 02:12:30 INFO     Epoch: 724 	Training Loss: 0.289503 	Test Loss: 0.424769 	Epoch Time: 0.73s 	Total Time: 539.82s
2023-05-20 02:12:31 INFO     Epoch: 725 	Training Loss: 0.293223 	Test Loss: 0.424662 	Epoch Time: 0.73s 	Total Time: 540.55s
2023-05-20 02:12:32 INFO     Epoch: 726 	Training Loss: 0.307426 	Test Loss: 0.404974 	Epoch Time: 0.73s 	Total Time: 541.28s
2023-05-20 02:12:33 INFO     Epoch: 727 	Training Loss: 0.282115 	Test Loss: 0.390599 	Epoch Time: 0.74s 	Total Time: 542.01s
2023-05-20 02:12:33 INFO     Epoch: 728 	Training Loss: 0.287821 	Test Loss: 0.400064 	Epoch Time: 0.73s 	Total Time: 542.74s
2023-05-20 02:12:34 INFO     Epoch: 729 	Training Loss: 0.285119 	Test Loss: 0.382077 	Epoch Time: 0.73s 	Total Time: 543.47s
2023-05-20 02:12:35 INFO     Epoch: 730 	Training Loss: 0.288237 	Test Loss: 0.434645 	Epoch Time: 0.73s 	Total Time: 544.20s
2023-05-20 02:12:36 INFO     Epoch: 731 	Training Loss: 0.297818 	Test Loss: 0.385271 	Epoch Time: 0.73s 	Total Time: 544.93s
2023-05-20 02:12:36 INFO     Epoch: 732 	Training Loss: 0.284356 	Test Loss: 0.416372 	Epoch Time: 0.73s 	Total Time: 545.66s
2023-05-20 02:12:37 INFO     Epoch: 733 	Training Loss: 0.296496 	Test Loss: 0.382146 	Epoch Time: 0.73s 	Total Time: 546.38s
2023-05-20 02:12:38 INFO     Epoch: 734 	Training Loss: 0.290689 	Test Loss: 0.375962 	Epoch Time: 0.73s 	Total Time: 547.12s
2023-05-20 02:12:38 INFO     Epoch: 735 	Training Loss: 0.284385 	Test Loss: 0.436661 	Epoch Time: 0.73s 	Total Time: 547.85s
2023-05-20 02:12:39 INFO     Epoch: 736 	Training Loss: 0.288567 	Test Loss: 0.382359 	Epoch Time: 0.73s 	Total Time: 548.58s
2023-05-20 02:12:40 INFO     Epoch: 737 	Training Loss: 0.276443 	Test Loss: 0.441462 	Epoch Time: 0.73s 	Total Time: 549.31s
2023-05-20 02:12:41 INFO     Epoch: 738 	Training Loss: 0.297783 	Test Loss: 0.404104 	Epoch Time: 0.73s 	Total Time: 550.03s
2023-05-20 02:12:41 INFO     Epoch: 739 	Training Loss: 0.279120 	Test Loss: 0.427064 	Epoch Time: 0.74s 	Total Time: 550.77s
2023-05-20 02:12:42 INFO     Epoch: 740 	Training Loss: 0.280761 	Test Loss: 0.394489 	Epoch Time: 0.73s 	Total Time: 551.50s
2023-05-20 02:12:43 INFO     Epoch: 741 	Training Loss: 0.287715 	Test Loss: 0.380950 	Epoch Time: 0.73s 	Total Time: 552.23s
2023-05-20 02:12:44 INFO     Epoch: 742 	Training Loss: 0.279602 	Test Loss: 0.379222 	Epoch Time: 0.73s 	Total Time: 552.96s
2023-05-20 02:12:44 INFO     Epoch: 743 	Training Loss: 0.285918 	Test Loss: 0.458544 	Epoch Time: 0.73s 	Total Time: 553.69s
2023-05-20 02:12:45 INFO     Epoch: 744 	Training Loss: 0.283661 	Test Loss: 0.411487 	Epoch Time: 0.73s 	Total Time: 554.42s
2023-05-20 02:12:46 INFO     Epoch: 745 	Training Loss: 0.296277 	Test Loss: 0.422777 	Epoch Time: 0.73s 	Total Time: 555.15s
2023-05-20 02:12:47 INFO     Epoch: 746 	Training Loss: 0.301922 	Test Loss: 0.429190 	Epoch Time: 0.73s 	Total Time: 555.88s
2023-05-20 02:12:47 INFO     Epoch: 747 	Training Loss: 0.308828 	Test Loss: 0.380706 	Epoch Time: 0.73s 	Total Time: 556.61s
2023-05-20 02:12:48 INFO     Epoch: 748 	Training Loss: 0.287071 	Test Loss: 0.421356 	Epoch Time: 0.73s 	Total Time: 557.34s
2023-05-20 02:12:49 INFO     Epoch: 749 	Training Loss: 0.289708 	Test Loss: 0.379280 	Epoch Time: 0.73s 	Total Time: 558.07s
2023-05-20 02:12:49 INFO     Epoch: 750 	Training Loss: 0.279899 	Test Loss: 0.404250 	Epoch Time: 0.73s 	Total Time: 558.80s
2023-05-20 02:12:50 INFO     Epoch: 751 	Training Loss: 0.283777 	Test Loss: 0.385336 	Epoch Time: 0.73s 	Total Time: 559.53s
2023-05-20 02:12:51 INFO     Epoch: 752 	Training Loss: 0.286118 	Test Loss: 0.383592 	Epoch Time: 0.73s 	Total Time: 560.26s
2023-05-20 02:12:52 INFO     Epoch: 753 	Training Loss: 0.305702 	Test Loss: 0.388234 	Epoch Time: 0.73s 	Total Time: 561.00s
2023-05-20 02:12:52 INFO     Epoch: 754 	Training Loss: 0.288985 	Test Loss: 0.375391 	Epoch Time: 0.73s 	Total Time: 561.73s
2023-05-20 02:12:53 INFO     Epoch: 755 	Training Loss: 0.275969 	Test Loss: 0.384689 	Epoch Time: 0.73s 	Total Time: 562.46s
2023-05-20 02:12:54 INFO     Epoch: 756 	Training Loss: 0.282559 	Test Loss: 0.380047 	Epoch Time: 0.73s 	Total Time: 563.18s
2023-05-20 02:12:55 INFO     Epoch: 757 	Training Loss: 0.270442 	Test Loss: 0.428302 	Epoch Time: 0.74s 	Total Time: 563.92s
2023-05-20 02:12:55 INFO     Epoch: 758 	Training Loss: 0.283999 	Test Loss: 0.409723 	Epoch Time: 0.73s 	Total Time: 564.66s
2023-05-20 02:12:56 INFO     Epoch: 759 	Training Loss: 0.281055 	Test Loss: 0.404941 	Epoch Time: 0.73s 	Total Time: 565.38s
2023-05-20 02:12:57 INFO     Epoch: 760 	Training Loss: 0.299499 	Test Loss: 0.434289 	Epoch Time: 0.73s 	Total Time: 566.11s
2023-05-20 02:12:57 INFO     Epoch: 761 	Training Loss: 0.288317 	Test Loss: 0.443746 	Epoch Time: 0.73s 	Total Time: 566.84s
2023-05-20 02:12:58 INFO     Epoch: 762 	Training Loss: 0.298671 	Test Loss: 0.399484 	Epoch Time: 0.73s 	Total Time: 567.57s
2023-05-20 02:12:59 INFO     Epoch: 763 	Training Loss: 0.283057 	Test Loss: 0.417350 	Epoch Time: 0.73s 	Total Time: 568.30s
2023-05-20 02:13:00 INFO     Epoch: 764 	Training Loss: 0.292982 	Test Loss: 0.430946 	Epoch Time: 0.73s 	Total Time: 569.03s
2023-05-20 02:13:00 INFO     Epoch: 765 	Training Loss: 0.279253 	Test Loss: 0.374156 	Epoch Time: 0.73s 	Total Time: 569.75s
2023-05-20 02:13:01 INFO     Epoch: 766 	Training Loss: 0.291034 	Test Loss: 0.393749 	Epoch Time: 0.73s 	Total Time: 570.52s
2023-05-20 02:13:02 INFO     Epoch: 767 	Training Loss: 0.287320 	Test Loss: 0.405024 	Epoch Time: 0.73s 	Total Time: 571.25s
2023-05-20 02:13:03 INFO     Epoch: 768 	Training Loss: 0.301080 	Test Loss: 0.376884 	Epoch Time: 0.74s 	Total Time: 571.99s
2023-05-20 02:13:03 INFO     Epoch: 769 	Training Loss: 0.273523 	Test Loss: 0.425052 	Epoch Time: 0.74s 	Total Time: 572.73s
2023-05-20 02:13:04 INFO     Epoch: 770 	Training Loss: 0.283390 	Test Loss: 0.386284 	Epoch Time: 0.73s 	Total Time: 573.46s
2023-05-20 02:13:05 INFO     Epoch: 771 	Training Loss: 0.288498 	Test Loss: 0.419624 	Epoch Time: 0.73s 	Total Time: 574.19s
2023-05-20 02:13:06 INFO     Epoch: 772 	Training Loss: 0.272045 	Test Loss: 0.383456 	Epoch Time: 0.73s 	Total Time: 574.91s
2023-05-20 02:13:06 INFO     Epoch: 773 	Training Loss: 0.271798 	Test Loss: 0.388540 	Epoch Time: 0.73s 	Total Time: 575.64s
2023-05-20 02:13:07 INFO     Epoch: 774 	Training Loss: 0.273040 	Test Loss: 0.398398 	Epoch Time: 0.73s 	Total Time: 576.37s
2023-05-20 02:13:08 INFO     Epoch: 775 	Training Loss: 0.290378 	Test Loss: 0.389776 	Epoch Time: 0.73s 	Total Time: 577.10s
2023-05-20 02:13:08 INFO     Epoch: 776 	Training Loss: 0.288225 	Test Loss: 0.407353 	Epoch Time: 0.73s 	Total Time: 577.83s
2023-05-20 02:13:09 INFO     Epoch: 777 	Training Loss: 0.275862 	Test Loss: 0.383276 	Epoch Time: 0.73s 	Total Time: 578.57s
2023-05-20 02:13:10 INFO     Epoch: 778 	Training Loss: 0.282856 	Test Loss: 0.389724 	Epoch Time: 0.73s 	Total Time: 579.30s
2023-05-20 02:13:11 INFO     Epoch: 779 	Training Loss: 0.283480 	Test Loss: 0.406858 	Epoch Time: 0.73s 	Total Time: 580.03s
2023-05-20 02:13:11 INFO     Epoch: 780 	Training Loss: 0.288405 	Test Loss: 0.380627 	Epoch Time: 0.73s 	Total Time: 580.76s
2023-05-20 02:13:12 INFO     Epoch: 781 	Training Loss: 0.270659 	Test Loss: 0.385794 	Epoch Time: 0.73s 	Total Time: 581.48s
2023-05-20 02:13:13 INFO     Epoch: 782 	Training Loss: 0.304514 	Test Loss: 0.414375 	Epoch Time: 0.73s 	Total Time: 582.21s
2023-05-20 02:13:14 INFO     Epoch: 783 	Training Loss: 0.290111 	Test Loss: 0.488862 	Epoch Time: 0.74s 	Total Time: 582.95s
2023-05-20 02:13:14 INFO     Epoch: 784 	Training Loss: 0.280291 	Test Loss: 0.466912 	Epoch Time: 0.73s 	Total Time: 583.68s
2023-05-20 02:13:15 INFO     Epoch: 785 	Training Loss: 0.272172 	Test Loss: 0.423439 	Epoch Time: 0.73s 	Total Time: 584.41s
2023-05-20 02:13:16 INFO     Epoch: 786 	Training Loss: 0.276710 	Test Loss: 0.385817 	Epoch Time: 0.73s 	Total Time: 585.14s
2023-05-20 02:13:16 INFO     Epoch: 787 	Training Loss: 0.283087 	Test Loss: 0.395522 	Epoch Time: 0.73s 	Total Time: 585.87s
2023-05-20 02:13:17 INFO     Epoch: 788 	Training Loss: 0.280909 	Test Loss: 0.404280 	Epoch Time: 0.73s 	Total Time: 586.59s
2023-05-20 02:13:18 INFO     Epoch: 789 	Training Loss: 0.270508 	Test Loss: 0.406288 	Epoch Time: 0.73s 	Total Time: 587.32s
2023-05-20 02:13:19 INFO     Epoch: 790 	Training Loss: 0.282739 	Test Loss: 0.404200 	Epoch Time: 0.73s 	Total Time: 588.05s
2023-05-20 02:13:19 INFO     Epoch: 791 	Training Loss: 0.280317 	Test Loss: 0.415868 	Epoch Time: 0.73s 	Total Time: 588.79s
2023-05-20 02:13:20 INFO     Epoch: 792 	Training Loss: 0.280322 	Test Loss: 0.416996 	Epoch Time: 0.73s 	Total Time: 589.52s
2023-05-20 02:13:21 INFO     Epoch: 793 	Training Loss: 0.296632 	Test Loss: 0.395348 	Epoch Time: 0.73s 	Total Time: 590.25s
2023-05-20 02:13:22 INFO     Epoch: 794 	Training Loss: 0.270245 	Test Loss: 0.388044 	Epoch Time: 0.73s 	Total Time: 590.97s
2023-05-20 02:13:22 INFO     Epoch: 795 	Training Loss: 0.280979 	Test Loss: 0.385633 	Epoch Time: 0.73s 	Total Time: 591.70s
2023-05-20 02:13:23 INFO     Epoch: 796 	Training Loss: 0.284404 	Test Loss: 0.402989 	Epoch Time: 0.73s 	Total Time: 592.43s
2023-05-20 02:13:24 INFO     Epoch: 797 	Training Loss: 0.282743 	Test Loss: 0.409680 	Epoch Time: 0.73s 	Total Time: 593.16s
2023-05-20 02:13:25 INFO     Epoch: 798 	Training Loss: 0.285640 	Test Loss: 0.387538 	Epoch Time: 0.73s 	Total Time: 593.89s
2023-05-20 02:13:25 INFO     Epoch: 799 	Training Loss: 0.275105 	Test Loss: 0.389689 	Epoch Time: 0.73s 	Total Time: 594.62s
2023-05-20 02:13:26 INFO     Epoch: 800 	Training Loss: 0.277506 	Test Loss: 0.400941 	Epoch Time: 0.73s 	Total Time: 595.35s
2023-05-20 02:13:27 INFO     Epoch: 801 	Training Loss: 0.273983 	Test Loss: 0.382854 	Epoch Time: 0.73s 	Total Time: 596.08s
2023-05-20 02:13:27 INFO     Epoch: 802 	Training Loss: 0.268747 	Test Loss: 0.416098 	Epoch Time: 0.73s 	Total Time: 596.81s
2023-05-20 02:13:28 INFO     Epoch: 803 	Training Loss: 0.275255 	Test Loss: 0.397193 	Epoch Time: 0.73s 	Total Time: 597.54s
2023-05-20 02:13:29 INFO     Epoch: 804 	Training Loss: 0.278533 	Test Loss: 0.431833 	Epoch Time: 0.73s 	Total Time: 598.27s
2023-05-20 02:13:30 INFO     Epoch: 805 	Training Loss: 0.272620 	Test Loss: 0.385373 	Epoch Time: 0.73s 	Total Time: 599.00s
2023-05-20 02:13:30 INFO     Epoch: 806 	Training Loss: 0.288657 	Test Loss: 0.502474 	Epoch Time: 0.73s 	Total Time: 599.73s
2023-05-20 02:13:31 INFO     Epoch: 807 	Training Loss: 0.280486 	Test Loss: 0.397551 	Epoch Time: 0.73s 	Total Time: 600.46s
2023-05-20 02:13:32 INFO     Epoch: 808 	Training Loss: 0.268182 	Test Loss: 0.395853 	Epoch Time: 0.73s 	Total Time: 601.19s
2023-05-20 02:13:33 INFO     Epoch: 809 	Training Loss: 0.290884 	Test Loss: 0.420248 	Epoch Time: 0.73s 	Total Time: 601.92s
2023-05-20 02:13:33 INFO     Epoch: 810 	Training Loss: 0.304217 	Test Loss: 0.416217 	Epoch Time: 0.73s 	Total Time: 602.65s
2023-05-20 02:13:34 INFO     Epoch: 811 	Training Loss: 0.277562 	Test Loss: 0.424081 	Epoch Time: 0.73s 	Total Time: 603.38s
2023-05-20 02:13:35 INFO     Epoch: 812 	Training Loss: 0.282073 	Test Loss: 0.404151 	Epoch Time: 0.73s 	Total Time: 604.11s
2023-05-20 02:13:35 INFO     Epoch: 813 	Training Loss: 0.273403 	Test Loss: 0.400239 	Epoch Time: 0.73s 	Total Time: 604.84s
2023-05-20 02:13:36 INFO     Epoch: 814 	Training Loss: 0.273172 	Test Loss: 0.417698 	Epoch Time: 0.73s 	Total Time: 605.57s
2023-05-20 02:13:37 INFO     Epoch: 815 	Training Loss: 0.292129 	Test Loss: 0.432522 	Epoch Time: 0.73s 	Total Time: 606.29s
2023-05-20 02:13:38 INFO     Epoch: 816 	Training Loss: 0.271073 	Test Loss: 0.433662 	Epoch Time: 0.73s 	Total Time: 607.03s
2023-05-20 02:13:38 INFO     Epoch: 817 	Training Loss: 0.271252 	Test Loss: 0.463549 	Epoch Time: 0.73s 	Total Time: 607.76s
2023-05-20 02:13:39 INFO     Epoch: 818 	Training Loss: 0.274092 	Test Loss: 0.382171 	Epoch Time: 0.74s 	Total Time: 608.50s
2023-05-20 02:13:40 INFO     Epoch: 819 	Training Loss: 0.273357 	Test Loss: 0.408561 	Epoch Time: 0.73s 	Total Time: 609.23s
2023-05-20 02:13:41 INFO     Epoch: 820 	Training Loss: 0.267634 	Test Loss: 0.407464 	Epoch Time: 0.73s 	Total Time: 609.96s
2023-05-20 02:13:41 INFO     Epoch: 821 	Training Loss: 0.278976 	Test Loss: 0.408680 	Epoch Time: 0.73s 	Total Time: 610.69s
2023-05-20 02:13:42 INFO     Epoch: 822 	Training Loss: 0.271772 	Test Loss: 0.394650 	Epoch Time: 0.73s 	Total Time: 611.42s
2023-05-20 02:13:43 INFO     Epoch: 823 	Training Loss: 0.289158 	Test Loss: 0.392834 	Epoch Time: 0.73s 	Total Time: 612.15s
2023-05-20 02:13:43 INFO     Epoch: 824 	Training Loss: 0.277126 	Test Loss: 0.394550 	Epoch Time: 0.73s 	Total Time: 612.88s
2023-05-20 02:13:44 INFO     Epoch: 825 	Training Loss: 0.280079 	Test Loss: 0.408310 	Epoch Time: 0.74s 	Total Time: 613.62s
2023-05-20 02:13:45 INFO     Epoch: 826 	Training Loss: 0.308103 	Test Loss: 0.477054 	Epoch Time: 0.73s 	Total Time: 614.35s
2023-05-20 02:13:46 INFO     Epoch: 827 	Training Loss: 0.290775 	Test Loss: 0.390546 	Epoch Time: 0.73s 	Total Time: 615.08s
2023-05-20 02:13:46 INFO     Epoch: 828 	Training Loss: 0.273532 	Test Loss: 0.395216 	Epoch Time: 0.73s 	Total Time: 615.81s
2023-05-20 02:13:47 INFO     Epoch: 829 	Training Loss: 0.289665 	Test Loss: 0.411165 	Epoch Time: 0.73s 	Total Time: 616.53s
2023-05-20 02:13:48 INFO     Epoch: 830 	Training Loss: 0.263235 	Test Loss: 0.406516 	Epoch Time: 0.73s 	Total Time: 617.26s
2023-05-20 02:13:49 INFO     Epoch: 831 	Training Loss: 0.272407 	Test Loss: 0.487167 	Epoch Time: 0.73s 	Total Time: 617.99s
2023-05-20 02:13:49 INFO     Epoch: 832 	Training Loss: 0.295946 	Test Loss: 0.404082 	Epoch Time: 0.73s 	Total Time: 618.72s
2023-05-20 02:13:50 INFO     Epoch: 833 	Training Loss: 0.280837 	Test Loss: 0.407267 	Epoch Time: 0.74s 	Total Time: 619.46s
2023-05-20 02:13:51 INFO     Epoch: 834 	Training Loss: 0.271579 	Test Loss: 0.394617 	Epoch Time: 0.73s 	Total Time: 620.19s
2023-05-20 02:13:52 INFO     Epoch: 835 	Training Loss: 0.274552 	Test Loss: 0.410402 	Epoch Time: 0.73s 	Total Time: 620.91s
2023-05-20 02:13:52 INFO     Epoch: 836 	Training Loss: 0.285577 	Test Loss: 0.419346 	Epoch Time: 0.73s 	Total Time: 621.64s
2023-05-20 02:13:53 INFO     Epoch: 837 	Training Loss: 0.287328 	Test Loss: 0.398242 	Epoch Time: 0.73s 	Total Time: 622.37s
2023-05-20 02:13:54 INFO     Epoch: 838 	Training Loss: 0.269049 	Test Loss: 0.432681 	Epoch Time: 0.73s 	Total Time: 623.10s
2023-05-20 02:13:54 INFO     Epoch: 839 	Training Loss: 0.272292 	Test Loss: 0.400527 	Epoch Time: 0.73s 	Total Time: 623.83s
2023-05-20 02:13:55 INFO     Epoch: 840 	Training Loss: 0.270286 	Test Loss: 0.412460 	Epoch Time: 0.73s 	Total Time: 624.56s
2023-05-20 02:13:56 INFO     Epoch: 841 	Training Loss: 0.266977 	Test Loss: 0.402770 	Epoch Time: 0.73s 	Total Time: 625.28s
2023-05-20 02:13:57 INFO     Epoch: 842 	Training Loss: 0.278921 	Test Loss: 0.407281 	Epoch Time: 0.73s 	Total Time: 626.01s
2023-05-20 02:13:57 INFO     Epoch: 843 	Training Loss: 0.275872 	Test Loss: 0.393319 	Epoch Time: 0.73s 	Total Time: 626.74s
2023-05-20 02:13:58 INFO     Epoch: 844 	Training Loss: 0.268362 	Test Loss: 0.413743 	Epoch Time: 0.73s 	Total Time: 627.47s
2023-05-20 02:13:59 INFO     Epoch: 845 	Training Loss: 0.274173 	Test Loss: 0.411205 	Epoch Time: 0.73s 	Total Time: 628.19s
2023-05-20 02:14:00 INFO     Epoch: 846 	Training Loss: 0.295806 	Test Loss: 0.418826 	Epoch Time: 0.73s 	Total Time: 628.92s
2023-05-20 02:14:00 INFO     Epoch: 847 	Training Loss: 0.275499 	Test Loss: 0.390555 	Epoch Time: 0.73s 	Total Time: 629.65s
2023-05-20 02:14:01 INFO     Epoch: 848 	Training Loss: 0.281453 	Test Loss: 0.414135 	Epoch Time: 0.73s 	Total Time: 630.38s
2023-05-20 02:14:02 INFO     Epoch: 849 	Training Loss: 0.268054 	Test Loss: 0.411865 	Epoch Time: 0.73s 	Total Time: 631.11s
2023-05-20 02:14:02 INFO     Epoch: 850 	Training Loss: 0.270253 	Test Loss: 0.419222 	Epoch Time: 0.73s 	Total Time: 631.84s
2023-05-20 02:14:03 INFO     Epoch: 851 	Training Loss: 0.271603 	Test Loss: 0.399698 	Epoch Time: 0.73s 	Total Time: 632.57s
2023-05-20 02:14:04 INFO     Epoch: 852 	Training Loss: 0.282634 	Test Loss: 0.402143 	Epoch Time: 0.73s 	Total Time: 633.30s
2023-05-20 02:14:05 INFO     Epoch: 853 	Training Loss: 0.269319 	Test Loss: 0.461518 	Epoch Time: 0.73s 	Total Time: 634.03s
2023-05-20 02:14:05 INFO     Epoch: 854 	Training Loss: 0.284597 	Test Loss: 0.408883 	Epoch Time: 0.73s 	Total Time: 634.76s
2023-05-20 02:14:06 INFO     Epoch: 855 	Training Loss: 0.275348 	Test Loss: 0.396151 	Epoch Time: 0.73s 	Total Time: 635.49s
2023-05-20 02:14:07 INFO     Epoch: 856 	Training Loss: 0.264243 	Test Loss: 0.395455 	Epoch Time: 0.73s 	Total Time: 636.22s
2023-05-20 02:14:08 INFO     Epoch: 857 	Training Loss: 0.276132 	Test Loss: 0.397918 	Epoch Time: 0.73s 	Total Time: 636.95s
2023-05-20 02:14:08 INFO     Epoch: 858 	Training Loss: 0.271301 	Test Loss: 0.460710 	Epoch Time: 0.73s 	Total Time: 637.68s
2023-05-20 02:14:09 INFO     Epoch: 859 	Training Loss: 0.277084 	Test Loss: 0.424566 	Epoch Time: 0.74s 	Total Time: 638.41s
2023-05-20 02:14:10 INFO     Epoch: 860 	Training Loss: 0.263294 	Test Loss: 0.391338 	Epoch Time: 0.73s 	Total Time: 639.15s
2023-05-20 02:14:10 INFO     Epoch: 861 	Training Loss: 0.262916 	Test Loss: 0.460182 	Epoch Time: 0.73s 	Total Time: 639.87s
2023-05-20 02:14:11 INFO     Epoch: 862 	Training Loss: 0.290081 	Test Loss: 0.410463 	Epoch Time: 0.73s 	Total Time: 640.60s
2023-05-20 02:14:12 INFO     Epoch: 863 	Training Loss: 0.271771 	Test Loss: 0.416895 	Epoch Time: 0.73s 	Total Time: 641.33s
2023-05-20 02:14:13 INFO     Epoch: 864 	Training Loss: 0.272195 	Test Loss: 0.409211 	Epoch Time: 0.73s 	Total Time: 642.06s
2023-05-20 02:14:13 INFO     Epoch: 865 	Training Loss: 0.279907 	Test Loss: 0.397847 	Epoch Time: 0.73s 	Total Time: 642.79s
2023-05-20 02:14:14 INFO     Epoch: 866 	Training Loss: 0.265656 	Test Loss: 0.399793 	Epoch Time: 0.73s 	Total Time: 643.52s
2023-05-20 02:14:15 INFO     Epoch: 867 	Training Loss: 0.287679 	Test Loss: 0.390549 	Epoch Time: 0.73s 	Total Time: 644.25s
2023-05-20 02:14:16 INFO     Epoch: 868 	Training Loss: 0.269331 	Test Loss: 0.430726 	Epoch Time: 0.73s 	Total Time: 644.99s
2023-05-20 02:14:16 INFO     Epoch: 869 	Training Loss: 0.268785 	Test Loss: 0.408830 	Epoch Time: 0.73s 	Total Time: 645.72s
2023-05-20 02:14:17 INFO     Epoch: 870 	Training Loss: 0.265131 	Test Loss: 0.396041 	Epoch Time: 0.73s 	Total Time: 646.45s
2023-05-20 02:14:18 INFO     Epoch: 871 	Training Loss: 0.277172 	Test Loss: 0.394486 	Epoch Time: 0.73s 	Total Time: 647.18s
2023-05-20 02:14:19 INFO     Epoch: 872 	Training Loss: 0.263716 	Test Loss: 0.397262 	Epoch Time: 0.73s 	Total Time: 647.91s
2023-05-20 02:14:19 INFO     Epoch: 873 	Training Loss: 0.273036 	Test Loss: 0.402662 	Epoch Time: 0.73s 	Total Time: 648.63s
2023-05-20 02:14:20 INFO     Epoch: 874 	Training Loss: 0.267523 	Test Loss: 0.419088 	Epoch Time: 0.73s 	Total Time: 649.36s
2023-05-20 02:14:21 INFO     Epoch: 875 	Training Loss: 0.270255 	Test Loss: 0.393864 	Epoch Time: 0.73s 	Total Time: 650.09s
2023-05-20 02:14:21 INFO     Epoch: 876 	Training Loss: 0.270728 	Test Loss: 0.387914 	Epoch Time: 0.73s 	Total Time: 650.82s
2023-05-20 02:14:22 INFO     Epoch: 877 	Training Loss: 0.262565 	Test Loss: 0.486901 	Epoch Time: 0.73s 	Total Time: 651.55s
2023-05-20 02:14:23 INFO     Epoch: 878 	Training Loss: 0.283522 	Test Loss: 0.396070 	Epoch Time: 0.73s 	Total Time: 652.27s
2023-05-20 02:14:24 INFO     Epoch: 879 	Training Loss: 0.261058 	Test Loss: 0.399595 	Epoch Time: 0.73s 	Total Time: 653.00s
2023-05-20 02:14:24 INFO     Epoch: 880 	Training Loss: 0.262339 	Test Loss: 0.442142 	Epoch Time: 0.73s 	Total Time: 653.73s
2023-05-20 02:14:25 INFO     Epoch: 881 	Training Loss: 0.262245 	Test Loss: 0.399147 	Epoch Time: 0.73s 	Total Time: 654.46s
2023-05-20 02:14:26 INFO     Epoch: 882 	Training Loss: 0.260855 	Test Loss: 0.413232 	Epoch Time: 0.73s 	Total Time: 655.19s
2023-05-20 02:14:27 INFO     Epoch: 883 	Training Loss: 0.274052 	Test Loss: 0.408478 	Epoch Time: 0.73s 	Total Time: 655.92s
2023-05-20 02:14:27 INFO     Epoch: 884 	Training Loss: 0.270276 	Test Loss: 0.401412 	Epoch Time: 0.73s 	Total Time: 656.65s
2023-05-20 02:14:28 INFO     Epoch: 885 	Training Loss: 0.263630 	Test Loss: 0.389509 	Epoch Time: 0.73s 	Total Time: 657.38s
2023-05-20 02:14:29 INFO     Epoch: 886 	Training Loss: 0.269560 	Test Loss: 0.397027 	Epoch Time: 0.73s 	Total Time: 658.11s
2023-05-20 02:14:29 INFO     Epoch: 887 	Training Loss: 0.261159 	Test Loss: 0.389300 	Epoch Time: 0.73s 	Total Time: 658.84s
2023-05-20 02:14:30 INFO     Epoch: 888 	Training Loss: 0.274890 	Test Loss: 0.416020 	Epoch Time: 0.73s 	Total Time: 659.57s
2023-05-20 02:14:31 INFO     Epoch: 889 	Training Loss: 0.263793 	Test Loss: 0.415002 	Epoch Time: 0.73s 	Total Time: 660.30s
2023-05-20 02:14:32 INFO     Epoch: 890 	Training Loss: 0.282381 	Test Loss: 0.406606 	Epoch Time: 0.73s 	Total Time: 661.03s
2023-05-20 02:14:32 INFO     Epoch: 891 	Training Loss: 0.274317 	Test Loss: 0.409771 	Epoch Time: 0.73s 	Total Time: 661.76s
