Classification Level,Count
Neisseria bacilliformis,13
Micromonospora chersina,23
Methylorubrum zatmanii,21
Vibrio alfacsensis,23
Herbidospora cretacea,11
Pseudochrobactrum saccharolyticum,22
Bacillus cereus VDM006,11
Pseudomonas sp. 24 R 17,10
Escherichia coli DEC1D,10
Aneurinibacillus sp. XH2,12
Candidatus Liberibacter solanacearum,22
Pantoea brenneri,20
Bacillus anthracis str. H9401,10
Sutterella wadsworthensis,38
Marichromatium purpuratum,10
Pigeon pea witches'-broom phytoplasma,17
Bacillus mobilis,17
Clostridium neonatale,13
Mycoplasma mycoides subsp. capri,12
Microbacterium barkeri,28
Streptomyces niveus,31
[Clostridium] citroniae,13
Aeromonas encheleia,17
Agrobacterium pusense,70
Bacillus asahii,26
Pseudidiomarina maritima,13
Kingella oralis,12
Xanthomonas citri pv. phaseoli var. fuscans,26
Sporomusa sphaeroides,10
Prevotella heparinolytica,30
Shigella flexneri VA-6,11
Lactobacillus delbrueckii subsp. indicus,13
Risungbinella massiliensis,10
Desulfofarcimen intricatum,13
Candidatus Mycoplasma haemobos,19
Phyllobacterium loti,10
Geobacillus thermocatenulatus,33
Kandleria vitulina,14
Streptococcus equi subsp. zooepidemicus,65
Escherichia coli DEC4E,12
Bacteroides barnesiae,13
Mycobacterium salmoniphilum,29
Streptomyces paradoxus,13
Sphingomonas agrestis,14
Clostridium perfringens NCTC 8239,15
Treponema socranskii,19
Bacillus ginsengihumi,24
Oligella ureolytica,10
Legionella pneumophila subsp. pascullei,17
Bacillus kokeshiiformis,27
Streptomyces angustmyceticus,19
Clostridium putrefaciens,12
[Clostridium] scindens,26
Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512,10
Pseudoalteromonas mariniglutinosa,22
Halomonas sulfidaeris,22
Nitratireductor aquibiodomus,37
Xanthomonas gardneri,25
Acidovorax facilis,22
Tenacibaculum finnmarkense,17
Corynebacterium durum,12
Methylorubrum rhodesianum,25
Gemmata obscuriglobus,10
Fusobacterium necrophorum,34
Streptomyces flavoviridis,20
Pseudomonas cuatrocienegasensis,11
Candidatus Zinderia insecticola,20
Lactobacillus oeni,18
Paenibacillus graminis,25
Paenibacillus chibensis,10
Streptomyces sanglieri,16
bacterium endosymbiont of Bathymodiolus sp. 9 South,10
Campylobacter helveticus,14
Clostridium botulinum NCTC 2916,16
Corynebacterium mucifaciens,18
Shigella flexneri 4c,21
Bacillus simplex NBRC 15720 = DSM 1321,12
Serratia quinivorans,19
Candidatus Phytoplasma noviguineense,13
Microbacterium ginsengisoli,14
Bacillus anthracis str. Turkey32,11
Lactobacillus kullabergensis,11
Comamonas terrigena,20
Ketogulonicigenium vulgare,23
Corynebacterium renale,25
Microbulbifer variabilis,18
Psychrobacter piscatorii,11
Vibrio parahaemolyticus 949,13
Leuconostoc mesenteroides subsp. dextranicum,27
Terribacillus goriensis,19
Prolinoborus fasciculus,40
Paracoccus solventivorans,20
Bacillus cellulosilyticus DSM 2522,10
Gordonia sputi,49
Bacillus soli,16
Tatumella citrea,26
Legionella anisa,29
Bacillus jeotgali,43
Actinobaculum massiliense,36
Ochrobactrum oryzae,17
Faecalicatena fissicatena,13
Paenibacillus donghaensis,10
Veillonella rogosae,11
Acinetobacter venetianus RAG-1 = CIP 110063,15
Escherichia coli DEC10C,11
Alder yellows phytoplasma,16
Desulfofarcimen acetoxidans DSM 771,10
Pseudomonas extremorientalis,32
Streptococcus criceti,14
Fusobacterium nucleatum subsp. vincentii,13
Carnobacterium viridans,13
Pseudopropionibacterium propionicum,13
Bacillus thuringiensis YBT-1518,16
Burkholderiales bacterium,27
Acidithiobacillus ferrivorans,28
Pseudomonas jinjuensis,15
Actinobacillus pleuropneumoniae,58
Burkholderia sp. symbiont of Dicranocephalus medius,29
Kluyvera intermedia,57
Stenoxybacter acetivorans,11
Streptomyces yanii,15
Actinomyces israelii,13
Ulvibacter antarcticus,12
Alicyclobacillus herbarius,27
Acinetobacter baumannii 25766_3,10
Burkholderia oklahomensis,15
Streptomyces ossamyceticus,21
Hungateiclostridium cellulolyticum,12
Bacillus megaterium WSH-002,11
Halomonas boliviensis,30
Stenotrophomonas panacihumi,18
Salinibacterium amurskyense,19
Francisella noatunensis,19
Leeuwenhoekiella marinoflava,16
Gluconobacter frateurii,77
Streptomyces flavofungini,13
Streptomyces albulus,27
Bacillus sp. FJAT-22058,14
Bifidobacterium psychraerophilum,10
Oribacterium parvum ACB1,10
Pseudomonas savastanoi pv. savastanoi,17
Necropsobacter rosorum,20
Janibacter anophelis,15
Grimontia hollisae,28
Faecalicatena contorta,20
Methylosinus sporium,11
Escherichia coli BL21(DE3),14
Acidipropionibacterium acidipropionici,41
Paenibacillus macquariensis,12
Actinobacillus lignieresii,11
Acinetobacter baumannii OIFC109,14
Pseudomonas resinovorans,37
Yersinia similis,34
Nostoc commune,18
Arthrobacter rhombi,15
Candidatus Streptomyces philanthi,18
Mycobacterium malmoense,12
Bacillus cereus NC7401,14
Bacillus phage lambda Ba02,11
Barnesiella intestinihominis,10
Streptomyces chartreusis,36
Phyllobacterium trifolii,26
Bacillus cereus B4264,14
Enterococcus raffinosus ATCC 49464,15
Novosphingobium aromaticivorans,27
Bacillus thermolactis,19
Thalassobius mediterraneus,14
Streptomyces lavendulae,70
Exiguobacterium undae,31
Marinobacter alkaliphilus,74
Candidatus Rickettsia jingxinensis,14
Prevotella veroralis,13
Gluconacetobacter entanii,11
Calothrix sp. PCC 7103,18
Phaeobacter gallaeciensis,46
Fusobacterium necrogenes,11
Peptostreptococcus russellii,12
Streptomyces caelestis,17
Eubacterium callanderi,15
Pseudovibrio ascidiaceicola,11
Paenibacillus thiaminolyticus,21
Bacillus australimaris,14
Paenibacillus yonginensis,12
Pseudomonas tremae,15
Bacillus subtilis BSn5,10
Enterobacter tabaci,17
Planomicrobium glaciei,18
Pontibacillus chungwhensis,21
Corynebacterium hansenii,11
Vibrio sinaloensis,50
Bacillus thuringiensis serovar thuringiensis str. IS5056,13
Clostridium tetani,18
Streptomyces melanosporofaciens,17
Bacillus cereus W,11
Chelatococcus daeguensis,10
Microbacterium aerolatum,10
Rhodobacter azotoformans,15
Acinetobacter baumannii 1035119,10
Streptomyces mauvecolor,15
Streptosporangium vulgare,12
Staphylococcus saccharolyticus,14
[Clostridium] spiroforme,11
Nitratireductor kimnyeongensis,37
Salmonella enterica subsp. enterica serovar Cerro,26
Rhodococcus cercidiphylli,18
Bacillus anthracis str. Sterne,22
Ruegeria lacuscaerulensis,13
Blattella germanica (German cockroach),12
Hylemonella gracilis,19
Xanthomonas oryzae pv. oryzicola,20
Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str.,19
Mycobacterium septicum,20
Acinetobacter baumannii 45075_3,10
Paenibacillus taichungensis,66
Escherichia coli DEC4F,11
Enterococcus faecium DO,10
Burkholderia pseudomallei 406e,12
Streptomyces ambofaciens,47
Lactobacillus coryniformis subsp. torquens,17
Terribacillus saccharophilus,27
Bacillus subtilis subsp. natto,14
Fictibacillus arsenicus,23
Clostridium novyi NT,10
Streptomyces costaricanus,16
Colwellia psychrerythraea,15
Gordonia polyisoprenivorans,42
Betaproteobacteria bacterium,12
Listeria monocytogenes ATCC 19117,13
Shigella dysenteriae 155-74,10
Pseudomonas syringae pv. coriandricola,16
Rickettsia endosymbiont of Deronectes platynotus,10
Clostridium botulinum Bf,15
Photorhabdus thracensis,12
Francisella noatunensis subsp. orientalis,20
Arcanobacterium pluranimalium,21
Xanthomonas fragariae,13
Chryseobacterium daecheongense,22
Streptomyces iakyrus,13
Nesterenkonia aethiopica,16
Streptomyces geysiriensis,11
Corynebacterium matruchotii,12
Microbacterium maritypicum,20
Bacillus funiculus,15
Salmonella enterica subsp. enterica serovar Worthington,15
Methylorubrum aminovorans,23
Leptospira noguchii,12
Candidatus Glomeribacter gigasporarum,19
Microbispora rosea,39
Actinomadura bangladeshensis,13
Photobacterium gaetbulicola Gung47,10
Pandoraea sputorum,23
Brachybacterium tyrofermentans,13
Paenibacillus glucanolyticus,59
Pseudomonas agarici,14
Streptomyces acidiscabies,37
Alistipes shahii,11
[Eubacterium] siraeum,11
Mesomycoplasma hyorhinis,27
Geobacillus kaustophilus,68
Escherichia coli DEC4B,12
Ensifer sesbaniae,11
Luteibacter yeojuensis,15
Bacillus thuringiensis HD1002,13
Methylobacterium brachiatum,21
Streptococcus parasuis,25
Clostridium magnum DSM 2767,27
Xanthomonas vesicatoria,17
Lactobacillus oris,29
Shewanella algidipiscicola,12
Parabacteroides distasonis str. 3776 D15 i,12
Bacillus sp. MD-5,12
Streptomyces cinnamoneus,23
Bacillus sp. JKS001846,14
Jeotgalibacillus malaysiensis,10
Bacillus galactosidilyticus,13
Salinicola socius,13
Rickettsia rickettsii,16
Amycolatopsis thermalba,14
Reinekea aestuarii,12
Paenibacillus crassostreae,11
Myxococcus stipitatus,35
Leucobacter komagatae,25
Clostridium botulinum E3 str. Alaska E43,11
Desulfovibrio vulgaris,21
Bacillus anthracis str. SVA11,10
Nitratireductor aquimarinus,13
Streptomyces atratus,38
Pseudomonas moorei,25
Planococcus rifietoensis,51
Lactobacillus murinus,47
Bacteroides helcogenes,14
Streptomyces violaceoruber,37
Arthrobacter gandavensis,15
Paenibacillus kribbensis,23
Thermomonas haemolytica,10
Thermoanaerobacterium thermosaccharolyticum,28
Leptospira meyeri,12
Myxococcus xanthus,34
Kitasatospora aureofaciens,47
Nocardia rhamnosiphila,22
Candidatus Tremblaya phenacola,14
Paraburkholderia xenovorans,13
Achromobacter marplatensis,21
Legionella longbeachae,11
Saccharomonospora viridis,28
Streptomyces abikoensis,39
Bhargavaea cecembensis,29
Streptomyces umbrinus,16
Coprococcus eutactus,14
Bacillus eiseniae,10
Herbaspirillum huttiense,43
Bacillus sp. FDAARGOS_235,14
Sphingobacterium faecium,21
Lactobacillus iners,11
Listeria ivanovii,33
[Clostridium] bolteae,22
Metamycoplasma orale,14
Parascardovia denticolens,10
Rickettsia slovaca,10
Candidatus Jettenia sp. enrichment culture,19
Porphyromonas asaccharolytica,14
Paenibacillus glycanilyticus,25
Nocardiopsis prasina,11
Yersinia aleksiciae,23
Escherichia coli STEC_S1191,11
Chryseobacterium anthropi,18
Rummeliibacillus stabekisii,37
Virgibacillus dokdonensis,27
Clostridium argentinense,21
Campylobacter gracilis,22
Peptococcus niger,12
Vibrio diazotrophicus,16
Paenibacillus borealis,35
Burkholderia kirstenboschensis,14
Collinsella stercoris,21
Streptomyces viridochromogenes,28
Paenibacillus sp. Mc5Re-14,14
Brevibacterium sanguinis,19
Pseudoalteromonas agarivorans,13
Pseudomonas moraviensis,56
Shigella flexneri K-315,13
Bacillus luciferensis,20
Azospirillum thiophilum,21
Cronobacter muytjensii,30
Faecalitalea cylindroides,17
Moryella indoligenes,11
Bacillus patagoniensis,15
Prevotella bivia,42
[Clostridium] cocleatum,13
Shewanella decolorationis,14
Arthrobacter psychrochitiniphilus,14
Pectobacterium wasabiae CFBP 3304,17
Sphingobium chungbukense,15
phototrophic bacterium,12
Yersinia pestis A1122,12
Photobacterium swingsii,15
Pseudoalteromonas phenolica,19
Aneurinibacillus migulanus,36
Pantoea septica,22
Luteimonas aestuarii,10
Salmonella enterica subsp. enterica serovar Java,10
Streptomyces narbonensis,11
Campylobacter lari subsp. concheus,12
Salinispora pacifica,55
Robinsoniella peoriensis,19
Brevibacterium luteolum,16
Ochrobactrum haematophilum,17
Vibrio parahaemolyticus BB22OP,11
Paenibacillus baekrokdamisoli,11
Rhodopirellula lusitana,18
Photorhabdus asymbiotica,22
Halomonas arcis,20
Acinetobacter baumannii TG27379,10
Pelosinus sp. UFO1,17
Sphingomonas panni,18
Yersinia bercovieri,15
Franconibacter pulveris,11
Paeniclostridium ghonii,17
Filifactor alocis,14
Corynebacterium tuberculostearicum,22
Mycobacterium asiaticum,20
Anoxybacillus sp. B2M1,10
Xenorhabdus khoisanae,23
Empedobacter brevis,13
Paenarthrobacter aurescens,49
Nocardia transvalensis,28
Leptospira santarosai,15
Vibrio parahaemolyticus O1:Kuk str. FDA_R31,12
Kitasatospora sp. MMS16-BH015,11
Vibrio gazogenes,11
Prevotella baroniae,11
Vibrio cyclitrophicus FF75,16
Bacillus beringensis,13
synthetic Escherichia coli C321.deltaA,21
Micrococcus indicus,11
Hormoscilla spongeliae,21
Idiomarina piscisalsi,13
Rhizobium rosettiformans,13
BTEX-degrading bacterium enrichment culture,30
Bacillus zhangzhouensis,27
Halomonas denitrificans,17
[Bacteroides] coagulans,11
Marinobacter lipolyticus,16
Streptomyces resistomycificus,15
Paulownia witches'-broom phytoplasma,18
Pseudomonas helmanticensis,25
Alicyclobacillus contaminans,22
Salmonella enterica subsp. enterica serovar Typhimurium str.,42
Pseudoalteromonas sp. S8-38,10
Aquitalea magnusonii,24
Stenotrophomonas chelatiphaga,24
Vibrio parahaemolyticus VPCR-2010,13
Agromyces indicus,13
Pseudomonas syringae pv. atrofaciens,11
Paraburkholderia terrae,18
Leptotrichia shahii,11
Enterococcus hirae ATCC 9790,13
Porphyrobacter donghaensis,18
Phaeobacter italicus,13
Collinsella tanakaei,14
Vibrio ponticus,27
Exiguobacterium homiense,14
Mitsuokella multacida,12
Bacillus acidicola,18
Lactobacillus vaccinostercus,18
[Bacillus] clarkii,13
Vibrio cholerae O395,16
Gemella haemolysans,20
Pectobacterium wasabiae,42
Bifidobacterium dentium,22
Acinetobacter baumannii TG20277,11
Bacillus sp. LM 4-2,10
Porphyromonas canoris,14
Cedecea davisae,20
Prevotella bryantii B14,12
Haemophilus paraphrohaemolyticus,11
Tenacibaculum soleae,15
Halomonas salifodinae,17
Candidatus Fukatsuia symbiotica,13
Acinetobacter lactucae,20
Christensenella minuta,19
Streptomyces malachitospinus,17
Tenacibaculum discolor,11
Streptomyces cyaneus,17
Treponema putidum,17
Escherichia coli DEC10E,12
'Vaccinium corymbosum' phytoplasma,13
Sphingomonas koreensis,30
Lactobacillus graminis,14
Lysinibacillus parviboronicapiens,14
Xenorhabdus doucetiae,11
Neisseria polysaccharea,20
Corynebacterium freneyi,30
Pseudomonas syringae pv. tomato,23
Sporosarcina psychrophila,25
Agromyces mediolanus,24
Streptomyces nodosus,16
Streptomyces omiyaensis,10
Proteus hauseri,22
Rickettsia conorii,12
Nocardia pseudobrasiliensis,14
Fusobacterium nucleatum subsp. animalis 3_1_33,10
Prevotella timonensis,15
[Bacillus thuringiensis] serovar konkukian str. 97-27,14
Helcococcus ovis,25
Treponema lecithinolyticum,19
Streptomyces canus,40
Mesomycoplasma flocculare,14
Vibrio vulnificus NBRC 15645 = ATCC 27562,13
Corynebacterium argentoratense,21
Alteromonas mediterranea,30
Paenibacillus timonensis,26
Streptomyces deccanensis,19
Pseudoalteromonas spongiae,19
Streptomyces humidus,21
Nocardia asiatica,20
Enterobacter hormaechei ATCC 49162,10
Salinibacter ruber,31
Shigella flexneri K-404,10
Sphingobacterium multivorum,51
Paenibacillus swuensis,11
Microbacterium lacticum,20
Bacillus anthracis 9080-G,11
Actinobacillus capsulatus,21
Pasteurella dagmatis,18
Lactobacillus rogosae,10
Streptomyces levis,10
Leuconostoc carnosum,13
Bacteroides clarus,10
Prevotella bergensis,12
Paracoccus sanguinis,12
Bacillus weihaiensis,12
Bacillus sp. 1NLA3E,13
Escherichia coli EPEC 32/73,12
Leptospira borgpetersenii,37
Actinomyces urogenitalis,13
Streptomyces neopeptinius,13
Moraxella bovis,27
Thiobacillus thioparus,15
Alcaligenaceae bacterium,11
Achromobacter ruhlandii,23
Prevotella maculosa,13
Helicobacter winghamensis,15
Bacillus subtilis subsp. subtilis str. BSP1,10
Enterococcus faecium ATCC 8459,11
Eubacterium limosum,33
Streptococcus oralis subsp. tigurinus,24
Acidaminococcus fermentans,16
Paenibacillus chitinolyticus,16
Haemophilus sputorum,15
Shigella boydii 5216-82,12
Pseudoalteromonas espejiana,32
Psychrobacter arcticus,12
Staphylococcus stepanovicii,13
Vibrio lentus,21
Salimicrobium jeotgali,10
Carboxydocella thermautotrophica,11
Terrisporobacter glycolicus,24
Enterococcus raffinosus,25
Paraburkholderia tuberum,25
Luteimonas mephitis,13
Citricoccus alkalitolerans,10
Alfalfa witches'-broom phytoplasma,19
Xanthomonas sacchari,30
Chitinophaga polysaccharea,11
secondary endosymbiont of Curculio sikkimensis,23
Mycoplasmopsis agassizii,12
Salmonella enterica subsp. enterica serovar Havana,10
Prevotella multiformis,12
Paenibacillus popilliae,29
Bosea thiooxidans,22
Brevundimonas intermedia,22
Aurantimonas coralicida,22
Streptomyces minutiscleroticus,10
Oceanobacillus massiliensis str. N'diop,23
Candidatus Vidania fulgoroideae,12
Halomonas caseinilytica,12
Rhodococcus kroppenstedtii,13
Gluconacetobacter azotocaptans,14
bacterium endosymbiont of Nycteribia allotopa,11
Polygonibacillus indicireducens,13
Streptomyces puniciscabiei,10
Paenibacillus physcomitrellae,10
Lactobacillus animalis,22
Aeromonas veronii bv. veronii,14
Comamonas koreensis,12
Rhodococcus erythropolis PR4,12
Actinobacillus equuli subsp. haemolyticus,14
[Eubacterium] rectale,18
Clostridium cadaveris,11
Photobacterium rosenbergii,15
[Eubacterium] infirmum,13
Candidatus Paraburkholderia schumannianae,10
Ochrobactrum ciceri,12
Brevibacillus formosus,41
Clostridium sp. KNHs214,10
Streptomyces sp. MJM8645,13
Shewanella indica,15
Neisseria cinerea,22
Labrenzia alba,11
Ureibacillus suwonensis,16
Psychrobacter namhaensis,13
Coptotermes gestroi,18
Blastococcus saxobsidens,12
Kitasatospora psammotica,11
Bacillus anthracis str. A16R,11
Paenibacillus hunanensis,15
Legionella taurinensis,14
Bacteroides caccae,22
Nocardia grenadensis,10
Pelosinus fermentans,12
Thioploca sp. 'Lake Tonle Sap',12
Escherichia coli DEC7A,12
Bacillus sp. FJAT-21352,15
Dinoroseobacter shibae,11
Eubacterium barkeri,11
Roseospirillum parvum,13
Campylobacter lanienae,14
Escherichia coli DEC1B,13
Candidatus Thiomargarita nelsonii,42
Ponticoccus sp. (in: Proteobacteria),58
Cedecea neteri,37
Clostridium perfringens E str. JGS1987,16
Rheinheimera aquimaris,52
Anaeroglobus geminatus,10
Bifidobacterium coryneforme,22
Mycoplasma wenyonii,20
Mycobacterium mucogenicum,47
Enterobacter sp. 638,12
Mycobacterium avium subsp. hominissuis,95
Acinetobacter baumannii 1457504,10
Staphylococcus aureus subsp. aureus str. Newman,10
Burkholderia ambifaria AMMD,12
Acinetobacter baumannii OIFC111,10
Vibrio jasicida 090810c,12
Enterobacter sp. R4-368,10
Coprococcus comes,15
Alcaligenes aquatilis,18
Acidovorax oryzae,12
Asaia siamensis,17
Clostridium perfringens SM101,10
Escherichia coli ATCC 8739,14
Paenibacillus sp. IHBB 10380,13
Janibacter limosus,20
Nocardia carnea,29
Romboutsia ilealis,15
Paenibacillus terrigena,10
Prosthecochloris aestuarii,13
Bacillus subtilis subsp. stercoris,14
Anoxybacillus sp. B7M1,10
Brucella ceti,10
Salmonella enterica subsp. enterica serovar Bredeney,16
Streptomyces griseoflavus,21
Pseudomonas coleopterorum,10
Erwinia toletana,16
Bacillus cereus ATCC 4342,19
Escherichia coli HVH 156 (4-3206505),10
Alicycliphilus denitrificans,10
Streptomyces heliomycini,12
Prevotella dentalis,10
Ralstonia mannitolilytica,41
Nocardia terpenica,10
Pseudidiomarina marina,26
Shewanella oneidensis,24
Bacillus sp. FJAT-18017,10
Ralstonia syzygii subsp. celebesensis,19
Pseudoalteromonas issachenkonii,29
Bradyrhizobium iriomotense,33
Acinetobacter baumannii OIFC143,22
Rhodoblastus acidophilus,12
Campylobacter pinnipediorum,11
Bacillus velezensis YAU B9601-Y2,10
Herbaspirillum rubrisubalbicans,11
Streptobacillus notomytis,12
Brachyspira alvinipulli,16
Tenacibaculum maritimum,26
Photobacterium ganghwense,10
Roseomonas cervicalis,15
Chryseobacterium shigense,17
Acinetobacter baumannii TG27411,11
Pseudoxanthomonas taiwanensis,12
Mycobacterium cosmeticum,13
Mycobacterium simiae,18
Halomonas halmophila,13
[Clostridium] algidixylanolyticum,29
'Catharanthus roseus' phytoplasma,20
Carnobacterium divergens,34
Gluconobacter japonicus,23
Bacillus pocheonensis,30
Geobacillus sp. Y4.1MC1,10
Mameliella alba,10
Cupriavidus taiwanensis,71
Bacillus anthracis str. A16,11
Streptomyces glomeroaurantiacus,13
Microbacterium arabinogalactanolyticum,16
Citrobacter youngae,31
Colwellia psychrerythraea 34H,10
Xanthomonas translucens pv. graminis,36
Clostridium acetobutylicum ATCC 824,13
Amycolatopsis orientalis,22
Prevotella oralis,15
Prosthecochloris vibrioformis,21
Bacillus aestuarii,13
Clostridium beijerinckii NRRL B-598,16
Chlamydia pecorum,22
Enterococcus pallens,10
Vibrio hyugaensis,16
Bacillus anthracis str. Vollum,20
Acinetobacter baumannii 1045092,10
Gluconacetobacter liquefaciens,32
Borrelia valaisiana,28
Treponema phagedenis,53
Enterococcus cecorum DSM 20682 = ATCC 43198,11
Loripes lucinalis gill symbiont,12
Salmonella enterica subsp. enterica serovar Pullorum,17
Aeromonas media WS,11
Slackia exigua,14
Aeromonas sp. ASNIH2,10
Lactobacillus jensenii,33
Tannerella forsythia,37
Streptomyces sioyaensis,14
Kocuria turfanensis,23
Capnocytophaga gingivalis,19
Enterococcus pseudoavium,20
Thermoanaerobacter thermohydrosulfuricus,15
Ruminococcus callidus,10
Escherichia coli DEC15B,11
Sphingomonas faeni,17
Enterobacteriaceae bacterium 9_2_54FAA,11
Citrobacter rodentium,13
Trinickia soli,13
Escherichia coli DEC3C,11
Schaalia funkei,15
Dorea longicatena,20
Lactobacillus koreensis,16
Sufflavibacter maritimus,18
Clostridium malenominatum,10
Xanthomonas axonopodis pv. phaseoli,26
[Clostridium] piliforme (Tyzzer's bacillus),17
Acinetobacter baumannii Naval-81,30
Aphanizomenon gracile,18
Vibrio parahaemolyticus 10290,16
Escherichia coli DEC3D,11
Enterococcus durans ATCC 6056,12
Corynebacterium singulare,14
Lactobacillus ingluviei,19
Streptomyces thermodiastaticus,10
bacterium secondary symbiont of Coelostomidia pilosa,13
Moraxella nonliquefaciens,20
endosymbiont of Ridgeia piscesae,23
Jeotgalibaca dankookensis,10
Paenibacillus sp. FSL R7-0331,10
Candidatus Endonucleariobacter rarus,13
Pantoea allii,11
Paraburkholderia kururiensis,15
Dietzia cinnamea,14
Vibrio antiquarius,16
Streptomyces cirratus,60
Lelliottia nimipressuralis,27
Gleimia europaea,10
Marinilactibacillus piezotolerans,20
Escherichia coli DEC2B,10
Anaerococcus prevotii,16
Halomonas hydrothermalis,20
Megasphaera elsdenii DSM 20460,14
Amphritea atlantica,11
Streptomyces bikiniensis,19
Sphingobium xenophagum,16
Bifidobacterium catenulatum,10
Burkholderia multivorans ATCC 17616,10
Candidatus Mycoplasma haemovis,20
Aliivibrio fischeri ES114,13
Pseudoxanthomonas japonensis,11
'Prunus avium' virescence phytoplasma,11
Lactobacillus ultunensis,10
Sphingobacterium spiritivorum,22
Plantibacter cousiniae,14
Aneurinibacillus danicus,11
Leifsonia aquatica,13
Fusobacterium nucleatum subsp. vincentii 3_1_36A2,10
Bacillus mycoides KBAB4,14
Paenibacillus glacialis,11
Gluconacetobacter sacchari,14
Achromobacter pulmonis,16
Paeniglutamicibacter sulfureus,25
Lancefieldella parvula,19
Mobiluncus curtisii,21
Neorickettsia sennetsu,10
Acinetobacter baumannii 25561_1,10
Prevotella marshii,10
Candidatus Stammerula tephritidis,14
Thermosipho melanesiensis,11
Pseudarthrobacter niigatensis,12
Erwinia gerundensis,12
Salmonella enterica subsp. enterica serovar Gallinarum,12
Mycobacterium senegalense,12
Vibrio campbellii CAIM 519 = NBRC 15631,13
Alkalibacterium putridalgicola,11
Fictibacillus phosphorivorans,23
Dietzia timorensis,15
Erysipelothrix tonsillarum,13
Chlorobium phaeovibrioides,11
Oerskovia enterophila,12
Leptospira licerasiae serovar Varillal,11
Morganella psychrotolerans,18
Paenibacillus alginolyticus,16
Vibrio proteolyticus,26
Clavibacter insidiosus,12
Escherichia coli DEC15E,11
Bacteroides nordii,13
Acinetobacter tandoii,13
Geobacillus subterraneus,21
Peptostreptococcus anaerobius,17
Actinobacillus porcitonsillarum,20
Blastococcus aggregatus,11
Holdemania filiformis,11
Paenibacillus mucilaginosus K02,14
Xylophilus ampelinus,13
Campylobacter upsaliensis,23
Enterococcus gilvus ATCC BAA-350,11
Leptospira biflexa,11
Ochrobactrum,18
Acinetobacter baumannii 25569_5,10
Chinaberry witches'-broom phytoplasma,17
Thermus scotoductus,12
Acetobacter senegalensis,15
Desulfovibrio fairfieldensis,12
Bosea massiliensis,10
Streptomyces radiopugnans,26
Streptomyces puniceus,40
Yersinia pestis CO92,12
Paenibacillus polymyxa E681,12
Terribacillus aidingensis,15
Adlercreutzia equolifaciens,11
Candidatus Marithioploca araucae,11
Bacillus megaterium NBRC 15308 = ATCC 14581,18
Streptococcus didelphis,10
Xenorhabdus budapestensis,11
Actinomadura cremea,12
Acidipropionibacterium thoenii,12
Escherichia coli DEC8A,11
Burkholderia diffusa,28
Bibersteinia trehalosi,11
Micrococcus antarcticus,19
Pontibacillus salipaludis,15
Acinetobacter tjernbergiae,21
Bartonella grahamii,21
Streptomyces griseoplanus,36
Streptomyces rameus,11
Erythrobacter vulgaris,16
Erythrobacter aquimaris,16
Nitrosococcus oceani,17
Flavobacterium oncorhynchi,13
Pseudomonas parafulva,50
Gammaproteobacteria bacterium DM2,10
Vibrio crassostreae 9CS106,16
Enterococcus dispar ATCC 51266,11
Micromonospora echinaurantiaca,13
Escherichia coli B7-2,10
Candidatus Aquirestis calciphila,13
Trichococcus flocculiformis,16
Mycoplasma suis,13
Pseudoalteromonas sp. NC201,10
Clostridiaceae bacterium 14S0207,11
Xanthomonas campestris pv. viticola,21
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,11
Streptomyces pluripotens,15
Mycoplasma haemocanis,17
Nostoc sp. 'Nephroma bellum cyanobiont',11
Bacillus amyloliquefaciens IT-45,10
Bacillus subtilis KCTC 1028,10
Marinomonas communis,11
Pelomonas puraquae,15
Ehrlichia canis,46
Caedimonas varicaedens,11
Mycoplasma anserisalpingitis,11
Streptococcus urinalis,12
Methylobacterium oryzae,19
Halanaerobium congolense,11
Planococcus plakortidis,21
Streptococcus ferus,11
Pseudomonas cerasi,20
Acinetobacter gandensis,13
Saccharomonospora halophila,18
Chryseobacterium lathyri,14
Pseudomonas palleroniana,24
Bacillus vireti,18
Thiothrix eikelboomii,10
Malacoplasma penetrans,10
Streptococcus australis,16
Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012,10
Gracilibacillus saliphilus,10
Acinetobacter baumannii 1271651,12
Flexibacter flexilis,10
Marinobacterium stanieri,11
Schaalia cardiffensis,11
Treponema sp. oral taxon 230,10
Variovorax boronicumulans,26
endosymbiont of Nilaparvata lugens,14
Aeromonas rivipollensis,14
Azotobacter beijerinckii,37
Shewanella marisflavi,22
Anaerococcus vaginalis,12
Streptomyces katrae,13
Halobacillus faecis,23
Collinsella intestinalis,22
bacterium symbiont of Christineconcha regab,23
Psychrobacter maritimus,27
Asaia lannensis,16
Lyticum sinuosum,10
Xanthomonas axonopodis,54
Streptomyces fulvissimus,14
gamma proteobacterium symbiont of Glaucias subpunctatus,18
Aeromonas bivalvium,10
Escherichia coli B94,13
Thermus aquaticus,13
Phascolarctobacterium succinatutens,15
Opitutus terrae,12
Photobacterium profundum,19
Aeromonas hydrophila J-1,10
Paraburkholderia mimosarum,24
Kitasatospora phosalacinea,16
Paraburkholderia phymatum,17
Lactobacillus aviarius,22
Streptomyces purpurascens,14
Cupriavidus basilensis,35
[Eubacterium] eligens,14
